Date,M&M.NS,ICICIBANK.NS,INFY.NS,IOC.NS,DRREDDY.NS
2010-04-07,212.5950469970703,95.76087188720703,130.92086791992188,24.77935028076172,1174.5108642578125
2010-04-08,210.2279815673828,93.21479034423828,131.9113006591797,24.6189022064209,1169.697998046875
2010-04-09,212.2139434814453,94.88336181640625,132.52769470214844,24.462690353393555,1139.079345703125
2010-04-12,207.78067016601562,93.55937194824219,132.86962890625,24.171363830566406,1102.731201171875
2010-04-13,203.92916870117188,91.38190460205078,137.7618865966797,23.956043243408203,1091.8677978515625
2010-04-15,204.93215942382812,89.03482055664062,138.7376251220703,23.892715454101562,1127.757568359375
2010-04-16,201.74261474609375,89.4663314819336,138.09384155273438,23.808271408081055,1099.9808349609375
2010-04-19,202.04354858398438,89.20922088623047,136.27622985839844,23.711162567138672,1091.638671875
2010-04-20,204.95223999023438,90.48947143554688,135.05841064453125,23.749160766601562,1066.566162109375
2010-04-21,203.9091033935547,92.32289123535156,134.32273864746094,23.76605224609375,1069.499755859375
2010-04-22,203.96926879882812,91.54193878173828,134.6175079345703,23.728050231933594,1100.3935546875
2010-04-23,209.06448364257812,94.82522583007812,135.04098510742188,23.732267379760742,1111.9442138671875
2010-04-26,212.3743896484375,93.12301635742188,135.63522338867188,23.702720642089844,1140.6837158203125
2010-04-27,215.34327697753906,91.84278869628906,135.56077575683594,23.77027130126953,1154.1134033203125
2010-04-28,210.58908081054688,89.1756362915039,133.68174743652344,23.61827850341797,1142.3338623046875
2010-04-29,210.0273895263672,91.8523941040039,134.15951538085938,23.16229248046875,1136.191650390625
2010-04-30,211.090576171875,92.32768249511719,135.5956268310547,24.889122009277344,1155.0301513671875
2010-05-03,210.72947692871094,90.86766052246094,133.45355224609375,25.792646408081055,1135.962646484375
2010-05-04,207.7605743408203,88.76327514648438,132.03013610839844,25.497100830078125,1130.141357421875
2010-05-05,207.98129272460938,87.64307403564453,133.3596649169922,25.277549743652344,1137.4749755859375
2010-05-06,207.74053955078125,87.56572723388672,131.63397216796875,25.94886589050293,1139.079345703125
2010-05-07,210.2279815673828,85.01964569091797,129.58856201171875,26.06707763671875,1105.2060546875
2010-05-10,222.12351989746094,89.43273162841797,132.50274658203125,25.526657104492188,1118.819580078125
2010-05-11,226.1555633544922,88.8992919921875,131.76271057128906,25.399993896484375,1095.0765380859375
2010-05-12,219.8767852783203,88.71952819824219,132.79989624023438,25.467548370361328,1155.39697265625
2010-05-13,227.35914611816406,89.9074935913086,134.0109405517578,25.509763717651367,1166.0311279296875
2010-05-14,224.59088134765625,88.36054229736328,131.32415771484375,26.088193893432617,1184.4114990234375
2010-05-17,222.82562255859375,87.39556121826172,129.5640106201172,26.90727424621582,1198.895751953125
2010-05-18,224.8516845703125,86.24173736572266,130.2002410888672,26.72150230407715,1202.6085205078125
2010-05-19,210.78965759277344,79.96160888671875,128.89524841308594,26.472400665283203,1186.7032470703125
2010-05-20,209.3052520751953,80.65989685058594,128.7914581298828,27.50258445739746,1207.879638671875
2010-05-21,215.98516845703125,80.9655532836914,127.85054016113281,27.882568359375,1200.91259765625
2010-05-24,212.314208984375,80.7036361694336,128.77403259277344,27.456138610839844,1182.0738525390625
2010-05-25,206.99832153320312,78.49736022949219,125.45612335205078,27.409698486328125,1157.3221435546875
2010-05-26,207.5600128173828,82.22126007080078,136.25033569335938,27.41814422607422,1181.340576171875
2010-05-27,212.01332092285156,83.09928894042969,137.40975952148438,28.73120880126953,1220.7137451171875
2010-05-28,219.03427124023438,83.8700942993164,139.18218994140625,28.82408905029297,1256.0078125
2010-05-31,229.766357421875,84.2146987915039,138.17117309570312,29.82049560546875,1286.947265625
2010-06-01,226.37620544433594,81.27120208740234,136.42208862304688,30.14138412475586,1288.001708984375
2010-06-02,230.50851440429688,81.69261169433594,137.2484130859375,29.879610061645508,1288.04736328125
2010-06-03,233.87863159179688,82.8373794555664,140.2505645751953,29.727609634399414,1279.1551513671875
2010-06-04,234.7812957763672,83.97677612304688,141.85948181152344,29.964052200317383,1288.5517578125
2010-06-07,232.79537963867188,81.65901947021484,138.88067626953125,28.946535110473633,1286.5806884765625
2010-06-08,228.9840087890625,79.2873764038086,137.98904418945312,28.562326431274414,1282.638916015625
2010-06-09,232.0331573486328,79.97124481201172,136.45327758789062,29.212522506713867,1344.5635986328125
2010-06-10,237.81033325195312,87.40370178222656,137.5241241455078,29.060531616210938,1372.6153564453125
2010-06-11,243.40708923339844,89.1907730102539,136.7547607421875,28.604543685913086,1343.9677734375
2010-06-14,247.01788330078125,89.99734497070312,142.7665252685547,29.38140296936035,1294.00634765625
2010-06-15,243.98883056640625,90.67752075195312,142.1581268310547,27.882568359375,1303.769287109375
2010-06-16,252.47415161132812,92.43270111083984,143.96212768554688,28.169677734375,1296.3896484375
2010-06-17,254.6406707763672,93.1812973022461,143.72549438476562,28.477882385253906,1304.9151611328125
2010-06-18,248.42205810546875,91.6475830078125,144.83541870117188,28.23300552368164,1303.310791015625
2010-06-21,255.5433349609375,94.86285400390625,145.5944061279297,28.241451263427734,1301.01904296875
2010-06-22,254.01878356933594,93.99828338623047,143.8428192138672,29.24630355834961,1292.0811767578125
2010-06-23,253.11605834960938,94.92605590820312,145.43592834472656,29.410964965820312,1330.3544921875
2010-06-24,253.57749938964844,93.37611389160156,146.73263549804688,28.82831382751465,1344.838623046875
2010-06-25,246.07505798339844,90.30293273925781,144.39341735839844,31.914657592773438,1360.2398681640625
2010-06-28,249.88641357421875,91.73690032958984,146.0206298828125,33.573917388916016,1356.8475341796875
2010-06-29,246.2957000732422,89.43315887451172,145.21763610839844,33.21505355834961,1333.9295654296875
2010-06-30,251.69180297851562,90.84626007080078,145.08493041992188,34.038352966308594,1330.400146484375
2010-07-01,246.79725646972656,88.71125030517578,143.83987426757812,33.77658462524414,1320.4996337890625
2010-07-02,241.66188049316406,88.56340026855469,141.78424072265625,33.886356353759766,1326.59765625
2010-07-05,244.77113342285156,88.62138366699219,142.6130828857422,33.675262451171875,1350.2041015625
2010-07-06,251.57147216796875,90.54008483886719,144.7784881591797,33.31215286254883,1358.704833984375
2010-07-07,249.4049835205078,89.2122573852539,144.60421752929688,32.80550765991211,1343.644287109375
2010-07-08,256.83575439453125,90.90943145751953,147.0341033935547,33.48104476928711,1350.3428955078125
2010-07-09,263.6060485839844,92.3434066772461,149.38912963867188,33.831298828125,1351.6363525390625
2010-07-12,263.29638671875,94.19313049316406,150.5377960205078,33.10105514526367,1350.296630859375
2010-07-13,260.9433288574219,94.82572937011719,145.38394165039062,33.22771453857422,1344.2449951171875
2010-07-14,254.5858917236328,93.961181640625,142.5843505859375,32.868839263916016,1337.5
2010-07-15,254.40013122558594,92.97021484375,143.4527130126953,31.61910629272461,1357.64208984375
2010-07-16,249.3224639892578,95.1371078491211,144.3572235107422,31.931537628173828,1365.449462890625
2010-07-19,250.35452270507812,94.88894653320312,144.01663208007812,31.842880249023438,1360.7373046875
2010-07-20,248.55873107910156,93.4972915649414,143.4552001953125,31.353113174438477,1321.83935546875
2010-07-21,254.60650634765625,95.15796661376953,144.07896423339844,31.593774795532227,1297.9091796875
2010-07-22,261.4180603027344,95.80104064941406,143.18739318847656,31.644445419311523,1275.6883544921875
2010-07-23,259.20947265625,96.23883819580078,144.8483428955078,31.517780303955078,1261.4595947265625
2010-07-26,256.1546325683594,96.64471435546875,145.78402709960938,30.791576385498047,1241.271484375
2010-07-27,264.14263916015625,97.43505096435547,147.0499267578125,30.681808471679688,1229.306396484375
2010-07-28,267.52783203125,95.81668853759766,147.22171020507812,30.52980613708496,1232.3092041015625
2010-07-29,265.8146057128906,97.909912109375,147.2761688232422,29.968271255493164,1273.054931640625
2010-07-30,273.0802001953125,95.40036010742188,144.94981384277344,30.567813873291016,1251.5733642578125
2010-08-02,273.0389404296875,99.05339813232422,145.3943634033203,30.234264373779297,1252.9593505859375
2010-08-03,269.0758972167969,101.42032623291016,144.73690795898438,30.576251983642578,1268.6202392578125
2010-08-04,271.16064453125,102.18455505371094,149.42538452148438,30.335594177246094,1271.669189453125
2010-08-05,266.39251708984375,100.72450256347656,149.1525421142578,30.280710220336914,1242.10302734375
2010-08-06,267.8168029785156,100.13420867919922,148.86932373046875,30.990020751953125,1236.69775390625
2010-08-09,268.0437927246094,103.32859802246094,149.43324279785156,30.9309024810791,1236.2823486328125
2010-08-10,264.6587219238281,104.25636291503906,147.06280517578125,31.424888610839844,1230.877197265625
2010-08-11,258.8173522949219,102.45883178710938,146.11920166015625,31.74155044555664,1214.1075439453125
2010-08-12,261.33551025390625,101.55716705322266,144.13345336914062,32.20175552368164,1245.2442626953125
2010-08-13,259.023681640625,102.93834686279297,144.37010192871094,32.117305755615234,1237.5755615234375
2010-08-16,258.0948791503906,100.9036636352539,143.5720672607422,32.2101936340332,1251.4810791015625
2010-08-17,256.03076171875,101.0932846069336,142.9794158935547,32.640846252441406,1228.983154296875
2010-08-18,255.18447875976562,102.04248809814453,145.92959594726562,32.80550765991211,1235.77392578125
2010-08-19,254.31756591796875,106.79724884033203,145.7919464111328,32.86039352416992,1238.0838623046875
2010-08-20,254.99874877929688,104.79387664794922,143.97254943847656,33.13905334472656,1225.2872314453125
2010-08-23,257.66143798828125,106.63895416259766,145.7166748046875,34.14407730102539,1229.3988037109375
2010-08-24,254.3382110595703,105.60565185546875,143.7462921142578,34.44367599487305,1227.31982421875
2010-08-25,253.94607543945312,103.77159118652344,144.0398712158203,33.8735237121582,1222.93115234375
2010-08-26,255.57664489746094,103.6921615600586,143.76708984375,34.114349365234375,1237.298583984375
2010-08-27,252.56307983398438,100.94078826904297,140.86891174316406,34.64194107055664,1226.85791015625
2010-08-30,251.55165100097656,102.04248809814453,140.3778076171875,34.75611114501953,1244.3668212890625
2010-08-31,258.7140808105469,103.07579803466797,141.07437133789062,34.71793746948242,1260.67431640625
2010-09-01,260.1383056640625,104.8993911743164,144.31314086914062,35.79912567138672,1264.46240234375
2010-09-02,258.5283508300781,105.83758544921875,143.109619140625,35.82851791381836,1272.59326171875
2010-09-03,260.3447265625,105.53202056884766,144.38047790527344,35.86668014526367,1284.1422119140625
2010-09-06,261.83087158203125,109.58572387695312,147.19798278808594,35.91294860839844,1321.5621337890625
2010-09-07,259.76678466796875,109.49583435058594,148.92921447753906,35.99739074707031,1322.8555908203125
2010-09-08,262.24371337890625,108.33616638183594,149.6802520751953,39.79159164428711,1297.8170166015625
2010-09-09,270.6446228027344,110.71876525878906,150.49122619628906,39.444984436035156,1296.754150390625
2010-09-13,274.46319580078125,115.7581787109375,152.66908264160156,40.27707290649414,1338.562744140625
2010-09-14,276.98138427734375,115.98489379882812,154.68106079101562,42.167057037353516,1350.7125244140625
2010-09-15,279.1073303222656,116.3803482055664,158.69664001464844,42.027408599853516,1357.688232421875
2010-09-16,278.4674987792969,116.3432388305664,154.1795196533203,41.39268112182617,1348.9107666015625
2010-09-17,280.7173767089844,117.46642303466797,154.39788818359375,41.209957122802734,1364.479248046875
2010-09-20,283.9373779296875,118.89456939697266,156.396484375,42.42172622680664,1360.090576171875
2010-09-21,282.9053039550781,118.83137512207031,159.0243377685547,42.157432556152344,1377.5068359375
2010-09-22,281.5018005371094,118.72059631347656,156.69297790527344,41.80121994018555,1384.11328125
2010-09-23,285.1758117675781,115.995361328125,157.1396484375,41.85892105102539,1379.0777587890625
2010-09-24,285.23773193359375,117.45597076416016,158.5020294189453,42.08973693847656,1382.5885009765625
2010-09-27,286.7032470703125,117.56090545654297,157.64413452148438,43.253807067871094,1379.447021484375
2010-09-28,293.6386413574219,117.09705352783203,156.8123779296875,42.830650329589844,1348.3563232421875
2010-09-29,288.457763671875,116.17508697509766,157.56344604492188,41.450374603271484,1348.3101806640625
2010-09-30,285.4648132324219,117.33475494384766,158.5743865966797,40.08473205566406,1332.0487060546875
2010-10-01,295.4756774902344,119.68025207519531,161.2596435546875,40.209754943847656,1371.639892578125
2010-10-04,301.7712097167969,121.88890075683594,160.02743530273438,39.973941802978516,1383.6971435546875
2010-10-05,307.28228759765625,120.99826049804688,160.35220336914062,40.4501953125,1388.2711181640625
2010-10-06,305.67236328125,121.15074920654297,161.34530639648438,40.55597686767578,1406.8421630859375
2010-10-07,299.48004150390625,119.9330825805664,158.72781372070312,40.829864501953125,1434.8836669921875
2010-10-08,291.0584716796875,118.73164367675781,159.91595458984375,40.63752746582031,1441.720947265625
2010-10-11,292.0699157714844,119.40599822998047,159.81947326660156,39.92123794555664,1448.650634765625
2010-10-12,295.3105773925781,120.04904174804688,159.8585662841797,39.90199661254883,1450.9141845703125
2010-10-13,303.7733459472656,122.15796661376953,163.89498901367188,40.166282653808594,1466.39013671875
2010-10-14,296.50775146484375,120.1545639038086,165.5792236328125,39.368438720703125,1455.1185302734375
2010-10-15,293.3703308105469,118.56812286376953,159.91595458984375,38.64714050292969,1464.6810302734375
2010-10-18,289.46917724609375,117.67167663574219,161.51412963867188,39.04606628417969,1491.9835205078125
2010-10-19,289.593017578125,118.03060150146484,156.47964477539062,38.7913932800293,1504.7337646484375
2010-10-20,288.60223388671875,117.43452453613281,156.91635131835938,39.353824615478516,1463.9879150390625
2010-10-21,294.25787353515625,119.08998107910156,162.03445434570312,39.89238357543945,1493.0458984375
2010-10-22,289.63427734375,119.3271255493164,163.03323364257812,41.17148208618164,1487.086669921875
2010-10-25,295.0422058105469,120.4079818725586,161.21768188476562,41.40229415893555,1513.9732666015625
2010-10-26,295.97113037109375,119.25349426269531,160.9344482421875,40.84449005126953,1525.9844970703125
2010-10-27,300.9249267578125,116.68071746826172,159.13768005371094,40.38286209106445,1525.7073974609375
2010-10-28,302.6174621582031,114.81477355957031,158.63832092285156,40.48404312133789,1520.71826171875
2010-10-29,302.88580322265625,122.61136627197266,158.68357849121094,40.20475769042969,1533.3760986328125
2010-11-01,316.42626953125,129.88555908203125,160.2830047607422,40.67138671875,1551.20849609375
2010-11-02,312.752197265625,129.81715393066406,161.63931274414062,40.666770935058594,1546.6346435546875
2010-11-03,313.70172119140625,130.5865936279297,161.49533081054688,40.72446060180664,1566.453369140625
2010-11-04,320.9672546386719,133.47537231445312,164.31475830078125,39.95008850097656,1602.2562255859375
2010-11-08,320.698974609375,132.34178161621094,161.04379272460938,39.32496643066406,1626.1861572265625
2010-11-09,322.43280029296875,133.80242919921875,163.3882293701172,39.66157150268555,1623.5069580078125
2010-11-10,332.8771667480469,132.3313446044922,164.60824584960938,39.7288932800293,1611.35693359375
2010-11-11,335.8907470703125,130.42308044433594,163.1130828857422,39.21917724609375,1604.242431640625
2010-11-12,319.1715393066406,126.55955505371094,160.08009338378906,38.71408462524414,1610.386474609375
2010-11-15,330.2351379394531,128.95779418945312,161.79949951171875,38.3680534362793,1628.3575439453125
2010-11-16,321.2975769042969,126.75437927246094,158.64389038085938,37.49768829345703,1618.4713134765625
2010-11-18,322.16448974609375,122.75868225097656,160.406005859375,38.271881103515625,1633.3929443359375
2010-11-19,310.85321044921875,121.1037826538086,158.261962890625,37.77658462524414,1635.8414306640625
2010-11-22,316.4468994140625,124.40892791748047,162.52828979492188,37.0937614440918,1628.634765625
2010-11-23,314.6305236816406,121.97355651855469,160.84130859375,35.23762893676758,1626.324951171875
2010-11-24,323.9189758300781,118.61566162109375,159.975830078125,34.828895568847656,1645.77392578125
2010-11-25,322.2264099121094,117.68269348144531,163.63128662109375,32.43901443481445,1635.517822265625
2010-11-26,312.69024658203125,118.51536560058594,162.44032287597656,33.102603912353516,1651.2252197265625
2010-11-29,318.0569152832031,121.69407653808594,163.60992431640625,33.13625717163086,1660.187255859375
2010-11-30,315.930908203125,120.4079818725586,162.9182891845703,33.338226318359375,1650.80908203125
2010-12-01,331.2878112792969,123.08049774169922,162.99307250976562,36.9831657409668,1640.5997314453125
2010-12-02,325.9417724609375,125.57903289794922,165.4545135498047,37.0937614440918,1651.7330322265625
2010-12-03,330.2145080566406,124.55618286132812,166.86976623535156,37.09857177734375,1688.921875
2010-12-06,328.10906982421875,121.36703491210938,167.85232543945312,36.218589782714844,1681.022216796875
2010-12-07,330.64788818359375,117.07615661621094,169.73194885253906,35.502105712890625,1690.9085693359375
2010-12-08,325.8385925292969,116.43313598632812,167.19833374023438,35.79063034057617,1702.2265625
2010-12-09,313.887451171875,111.57283782958984,168.2820281982422,34.309574127197266,1674.6470947265625
2010-12-10,322.3089599609375,117.77197265625,167.89759826660156,35.25687026977539,1670.8126220703125
2010-12-13,317.2106628417969,118.11990356445312,167.95399475097656,35.26167678833008,1683.516845703125
2010-12-14,312.85540771484375,118.0248031616211,168.66650390625,36.112796783447266,1689.6148681640625
2010-12-15,310.81195068359375,113.72350311279297,171.05877685546875,36.593658447265625,1654.87451171875
2010-12-16,302.5762023925781,116.57518768310547,175.85694885253906,36.483070373535156,1652.749755859375
2010-12-20,307.8809509277344,115.97445678710938,178.8818359375,35.35784912109375,1574.583740234375
2010-12-21,311.3072814941406,120.01252746582031,177.7762908935547,35.002010345458984,1558.4149169921875
2010-12-22,312.1742248535156,119.31671905517578,177.94972229003906,35.2424430847168,1549.314208984375
2010-12-23,310.1720886230469,119.09520721435547,179.84002685546875,34.86735916137695,1555.0428466796875
2010-12-24,314.48602294921875,117.88275146484375,179.9604949951172,34.12202835083008,1555.78173828125
2010-12-27,313.804931640625,118.66262817382812,180.3206329345703,34.073944091796875,1565.2984619140625
2010-12-28,315.5387268066406,117.21882629394531,180.62774658203125,33.43439483642578,1561.2330322265625
2010-12-29,319.1715393066406,119.07433319091797,181.81578063964844,33.5113410949707,1564.7901611328125
2010-12-30,320.38934326171875,119.85420989990234,184.0614776611328,32.43901443481445,1556.8443603515625
2010-12-31,321.2562255859375,120.72398376464844,183.83721923828125,32.92948913574219,1536.37890625
2011-01-03,325.1161193847656,120.69790649414062,184.6702423095703,34.00661849975586,1543.4471435546875
2011-01-04,322.5154113769531,116.39600372314453,185.90353393554688,33.54499435424805,1567.2386474609375
2011-01-05,318.3045959472656,112.73776245117188,184.7368621826172,33.61231231689453,1584.7935791015625
2011-01-06,318.3871765136719,111.0614242553711,185.7274932861328,32.847740173339844,1585.809814453125
2011-01-07,305.6103820800781,110.61380004882812,179.99252319335938,33.059329986572266,1545.43359375
2011-01-10,300.7597961425781,106.90276336669922,181.3274688720703,32.2370491027832,1528.525390625
2011-01-11,303.4018249511719,107.8461685180664,177.5865936279297,31.573457717895508,1543.8167724609375
2011-01-12,310.13079833984375,112.74819946289062,180.3424072265625,30.73194694519043,1542.4307861328125
2011-01-13,304.537109375,108.16740417480469,171.15231323242188,29.84715461730957,1517.29931640625
2011-01-14,305.3008117675781,106.39656829833984,171.1044464111328,29.79425811767578,1525.845947265625
2011-01-17,304.5164489746094,105.54765319824219,174.54847717285156,30.222240447998047,1515.9134521484375
2011-01-18,308.1286315917969,106.63372802734375,177.442626953125,30.198190689086914,1544.509521484375
2011-01-19,309.9656677246094,107.87749481201172,173.52317810058594,30.164520263671875,1531.7591552734375
2011-01-20,313.8668212890625,110.7558822631836,175.99534606933594,30.097209930419922,1539.5201416015625
2011-01-21,317.95367431640625,112.33708953857422,173.21609497070312,31.52536964416504,1526.307861328125
2011-01-24,326.7880554199219,114.27204895019531,175.39474487304688,31.722522735595703,1511.66357421875
2011-01-25,318.4078369140625,109.42218780517578,174.05975341796875,32.39092254638672,1458.7677001953125
2011-01-27,302.8238525390625,106.9393081665039,170.70887756347656,31.61193084716797,1436.7779541015625
2011-01-28,288.10687255859375,107.37188720703125,169.17401123046875,32.14567947387695,1444.400390625
2011-01-31,294.4849548339844,107.70352935791016,166.47976684570312,32.40534973144531,1500.71484375
2011-02-01,291.36810302734375,104.8785171508789,164.9581298828125,31.236845016479492,1486.9478759765625
2011-02-02,289.2008361816406,106.62849426269531,164.96067810058594,31.337833404541016,1490.6900634765625
2011-02-03,291.30621337890625,108.27294158935547,166.4746551513672,30.823314666748047,1478.632568359375
2011-02-04,276.3828125,105.00492858886719,162.7525634765625,30.67905044555664,1460.662109375
2011-02-07,276.25897216796875,103.18653106689453,164.86459350585938,31.00603675842285,1446.10986328125
2011-02-08,259.126953125,100.3186264038086,165.35324096679688,30.95795249938965,1417.88330078125
2011-02-09,270.4794616699219,100.89847564697266,167.17396545410156,30.36168098449707,1402.9615478515625
2011-02-10,269.4061584472656,101.193603515625,163.03579711914062,29.962562561035156,1377.830322265625
2011-02-11,274.6076354980469,105.48448181152344,162.37620544433594,30.241470336914062,1383.3739013671875
2011-02-14,280.7586364746094,109.03719329833984,165.7779083251953,31.55902671813965,1423.9349365234375
2011-02-15,275.7841491699219,111.14086151123047,165.88470458984375,32.011043548583984,1421.578857421875
2011-02-16,270.7271728515625,110.76105499267578,165.6950225830078,31.886016845703125,1396.2628173828125
2011-02-17,276.4034118652344,111.43600463867188,166.24783325195312,31.60711669921875,1409.7984619140625
2011-02-18,268.1676330566406,108.1888656616211,165.55105590820312,31.063743591308594,1420.4241943359375
2011-02-21,268.74560546875,109.3960952758789,169.01898193359375,30.544410705566406,1420.331787109375
2011-02-22,264.10137939453125,108.28338623046875,167.76943969726562,29.337448120117188,1432.804931640625
2011-02-23,264.4522705078125,106.06952667236328,164.4027862548828,29.188379287719727,1458.028564453125
2011-02-24,254.2969207763672,100.29773712158203,160.66488647460938,28.322826385498047,1386.007080078125
2011-02-25,245.71026611328125,103.97686004638672,160.58497619628906,28.183372497558594,1411.23095703125
2011-02-28,254.19371032714844,102.35330200195312,160.04037475585938,28.750795364379883,1428.416015625
2011-03-01,274.23614501953125,108.1888656616211,164.59500122070312,29.90005874633789,1461.9091796875
2011-03-03,277.3529357910156,107.48783111572266,161.58889770507812,30.039506912231445,1459.2294921875
2011-03-04,279.1280517578125,107.15036010742188,163.516357421875,30.25588607788086,1452.3463134765625
2011-03-07,273.18341064453125,106.49687957763672,162.47488403320312,29.529788970947266,1491.798583984375
